depth,density_bulk
0.10071572,579.50824
0.21254738,651.181
0.31367046,628.9976
0.38897747,701.17444
0.46307275,698.03577
0.55087394,714.9643
0.6385852,714.8788
0.8056416,709.92786
0.92019856,851.9804
1.0527923,877.8578
1.2070707,882.4471
1.3613468,882.46094
1.5737056,889.6946
1.7860637,889.6974
2.0356443,899.0048
2.2852247,899.005
2.5399456,899.025
2.7946665,899.0251
3.2935114,899.00415
3.79994,899.0193
4.371145,899.02277
4.95896,899.05225
5.542222,899.04626
6.192299,899.14484
6.2478456,900.0
6.3033924,900.0
6.3589387,900.0
6.470032,900.0
6.5811253,900.0
6.636672,900.0
6.692219,900.0
6.7477655,900.0
6.8090754,900.0
6.8703856,900.0
6.9463406,900.0
7.0222955,900.0
7.1150603,900.0
7.2078247,900.0
7.3146315,900.0
7.4316025,900.0
7.559362,900.0
7.6289587,900.0
7.698555,900.0
7.774199,900.0
7.8498435,900.0
8.013908,900.0
8.191451,900.0
8.287319,900.0
8.486523,900.0
8.589858,900.0
8.812216,900.0
9.051038,900.0
9.307115,900.0
9.58126,900.0
9.874304,900.0
10.187095,900.0
10.520502,900.0
10.875411,900.0
11.2527275,900.0
11.653375,900.0
12.078297,900.0
12.528453,900.0
13.004823,900.0
13.508408,900.0
14.040221,900.0
14.601302,900.0
15.192703,900.0
15.815498,900.0
16.47078,900.0
17.159657,900.0
17.883257,900.0
18.642733,900.0
19.439249,900.0
20.273987,900.0
21.148155,900.0
22.062975,900.0
24.607038,900.0
27.151104,900.0
29.238363,900.0
32.32286,900.0
35.128277,900.0
38.142727,900.0
41.381138,900.0
44.052578,900.0
46.724014,900.0
48.656773,900.0
50.589527,900.0
52.660397,900.0
54.731262,900.0
56.928577,900.0
59.12589,900.0
61.45525,900.0
63.862995,900.0
66.351,900.0
68.92112,900.0
71.575226,900.0
74.315186,900.0
77.14287,900.0
80.06013,900.0
83.06885,900.0
